1608.357,1289.394,96.31
1606.951,1287.974,96.242
1605.545,1286.553,96.169
1604.139,1285.132,96.092
1602.733,1283.712,96.011
1601.328,1282.292,95.927
1599.922,1280.872,95.84
1598.516,1279.452,95.751
1597.11,1278.033,95.661
1595.704,1276.613,95.569
1594.298,1275.194,95.475
1592.892,1273.775,95.381
1591.486,1272.355,95.286
1590.08,1270.936,95.19
1588.674,1269.517,95.094
1587.268,1268.098,94.998
1585.862,1266.679,94.901
1584.456,1265.26,94.805
1583.05,1263.841,94.708
1581.644,1262.422,94.611
1580.237,1261.003,94.515
1578.831,1259.584,94.419
1577.425,1258.165,94.323
1576.019,1256.746,94.228
1574.613,1255.327,94.133
1573.207,1253.908,94.039
1571.8,1252.489,93.945
1570.394,1251.07,93.852
1568.988,1249.651,93.76
1567.581,1248.232,93.668
1566.175,1246.813,93.578
1564.769,1245.394,93.488
1563.362,1243.974,93.398
1561.956,1242.555,93.31
1560.55,1241.136,93.223
1559.143,1239.716,93.136
1557.737,1238.297,93.051
1556.33,1236.878,92.967
1554.924,1235.458,92.883
1553.517,1234.039,92.801
1552.11,1232.62,92.72
1550.704,1231.2,92.64
1549.297,1229.781,92.562
1547.89,1228.361,92.484
1546.483,1226.942,92.408
1545.077,1225.522,92.332
1543.67,1224.102,92.259
1542.263,1222.682,92.186
1540.857,1221.262,92.115
1539.45,1219.842,92.045
1538.043,1218.422,91.977
1536.636,1217.002,91.91
1535.23,1215.582,91.845
1533.823,1214.162,91.781
1532.416,1212.742,91.718
1531.009,1211.321,91.657
1529.602,1209.901,91.597
1528.195,1208.481,91.539
1526.788,1207.061,91.483
1525.381,1205.64,91.428
1523.975,1204.22,91.375
1522.568,1202.799,91.324
1521.161,1201.379,91.274
1519.754,1199.958,91.226
1518.347,1198.537,91.18
1516.94,1197.116,91.135
1515.533,1195.695,91.092
1514.126,1194.275,91.051
1512.719,1192.854,91.012
1511.313,1191.433,90.975
1509.906,1190.011,90.94
1508.499,1188.59,90.906
1507.092,1187.169,90.875
1505.685,1185.748,90.845
1504.278,1184.327,90.818
1502.871,1182.906,90.792
1501.464,1181.484,90.769
1500.057,1180.063,90.747
1498.65,1178.642,90.728
1497.244,1177.22,90.711
1495.837,1175.799,90.696
1494.43,1174.377,90.683
1493.024,1172.955,90.673
1491.617,1171.534,90.665
1490.21,1170.112,90.659
1488.803,1168.69,90.655
1487.397,1167.269,90.654
1485.99,1165.847,90.655
1484.583,1164.425,90.659
1483.177,1163.003,90.665
1481.771,1161.581,90.674
1480.364,1160.159,90.685
1478.958,1158.737,90.698
1477.552,1157.315,90.715
1476.146,1155.893,90.734
1474.74,1154.471,90.756
1473.333,1153.049,90.78
1471.927,1151.627,90.807
1470.522,1150.204,90.837
1469.121,1148.777,90.869
1467.725,1147.346,90.904
1466.334,1145.909,90.941
1464.949,1144.466,90.98
1463.569,1143.019,91.021
1462.195,1141.567,91.065
1460.824,1140.111,91.11
1459.459,1138.651,91.158
1458.097,1137.186,91.208
1456.74,1135.718,91.26
1455.387,1134.246,91.313
1454.038,1132.771,91.369
1452.693,1131.292,91.426
1451.351,1129.81,91.485
1450.012,1128.326,91.545
1448.677,1126.838,91.607
1447.345,1125.348,91.671
1446.016,1123.855,91.737
1444.689,1122.359,91.804
1443.365,1120.862,91.872
1442.044,1119.362,91.942
1440.725,1117.86,92.013
1439.408,1116.356,92.086
1438.094,1114.851,92.16
1436.782,1113.343,92.235
1435.471,1111.834,92.312
1434.163,1110.324,92.39
1432.855,1108.813,92.469
1431.549,1107.3,92.549
1430.245,1105.786,92.63
1428.942,1104.271,92.712
1427.641,1102.754,92.796
1426.34,1101.238,92.88
1425.04,1099.72,92.965
1423.741,1098.202,93.052
1422.443,1096.683,93.139
1421.145,1095.163,93.228
1419.848,1093.643,93.317
1418.552,1092.123,93.407
1417.255,1090.603,93.498
1415.959,1089.082,93.589
1414.664,1087.562,93.682
1413.368,1086.041,93.775
1412.072,1084.521,93.869
1410.776,1083.001,93.964
1409.48,1081.481,94.059
1408.183,1079.961,94.155
1406.886,1078.441,94.252
1405.589,1076.922,94.35
1404.291,1075.404,94.447
1402.992,1073.886,94.546
1401.693,1072.369,94.645
1400.392,1070.853,94.745
1399.091,1069.337,94.845
1397.789,1067.822,94.946
1396.486,1066.309,95.047
1395.181,1064.796,95.149
1393.876,1063.284,95.251
1392.569,1061.774,95.353
1391.261,1060.265,95.456
1389.951,1058.757,95.56
1388.64,1057.25,95.663
1387.327,1055.745,95.767
1386.012,1054.241,95.872
1384.696,1052.739,95.977
1383.377,1051.239,96.082
1382.057,1049.74,96.187
1380.735,1048.244,96.292
1379.411,1046.748,96.398
1378.084,1045.255,96.504
1376.756,1043.764,96.61
1375.425,1042.275,96.717
1374.092,1040.788,96.824
1372.756,1039.303,96.93
1371.418,1037.82,97.037
1370.078,1036.34,97.144
1368.735,1034.862,97.251
1367.389,1033.387,97.359
1366.04,1031.914,97.466
1364.688,1030.444,97.573
1363.334,1028.976,97.681
1361.977,1027.511,97.788
1360.616,1026.049,97.896
1359.252,1024.59,98.003
1357.885,1023.134,98.11
1356.515,1021.681,98.218
1355.142,1020.23,98.325
1353.766,1018.783,98.432
1352.386,1017.339,98.54
1351.003,1015.899,98.647
1349.616,1014.462,98.754
1348.225,1013.029,98.86
1346.831,1011.599,98.967
1345.433,1010.173,99.074
1344.031,1008.75,99.18
1342.625,1007.332,99.286
1341.215,1005.917,99.392
1339.802,1004.506,99.497
1338.384,1003.099,99.603
1336.963,1001.696,99.708
1335.537,1000.297,99.813
1334.107,998.903,99.917
1332.673,997.513,100.022
1331.234,996.128,100.125
1329.791,994.747,100.229
1328.343,993.37,100.332
1326.892,991.999,100.435
1325.435,990.632,100.537
1323.974,989.27,100.639
1322.508,987.913,100.741
1321.037,986.562,100.842
1319.562,985.215,100.942
1318.082,983.874,101.043
1316.597,982.538,101.142
1315.107,981.207,101.241
1313.612,979.882,101.34
1312.112,978.563,101.438
1310.607,977.25,101.535
1309.096,975.942,101.632
1307.581,974.641,101.728
1306.06,973.345,101.823
1304.534,972.056,101.918
1303.002,970.774,102.012
1301.466,969.497,102.106
1299.923,968.227,102.199
1298.376,966.963,102.291
1296.823,965.707,102.382
1295.264,964.457,102.473
1293.699,963.214,102.563
1292.129,961.978,102.651
1290.554,960.75,102.74
1288.972,959.528,102.827
1287.385,958.314,102.913
1285.792,957.108,102.999
1284.193,955.91,103.083
1282.589,954.719,103.167
1280.978,953.536,103.25
1279.362,952.361,103.332
1277.739,951.195,103.412
1276.11,950.037,103.492
1274.476,948.887,103.571
1272.835,947.746,103.649
1271.189,946.613,103.725
1269.537,945.488,103.801
1267.878,944.374,103.875
1266.213,943.268,103.949
1264.54,942.174,104.022
1262.861,941.091,104.095
1261.173,940.019,104.169
1259.479,938.959,104.242
1257.777,937.911,104.314
1256.069,936.874,104.387
1254.354,935.848,104.459
1252.632,934.833,104.531
1250.904,933.828,104.603
1249.17,932.834,104.675
1247.43,931.851,104.747
1245.684,930.878,104.818
1243.932,929.916,104.889
1242.174,928.964,104.96
1240.412,928.02,105.03
1238.645,927.087,105.101
1236.872,926.163,105.171
1235.095,925.25,105.241
1233.312,924.345,105.311
1231.526,923.449,105.38
1229.735,922.561,105.449
1227.939,921.683,105.518
1226.139,920.814,105.587
1224.336,919.952,105.655
1222.528,919.099,105.724
1220.717,918.253,105.792
1218.902,917.416,105.859
1217.083,916.586,105.927
1215.261,915.764,105.994
1213.436,914.949,106.061
1211.608,914.141,106.128
1209.777,913.34,106.194
1207.942,912.546,106.26
1206.105,911.759,106.326
1204.264,910.978,106.392
1202.422,910.204,106.457
1200.576,909.435,106.523
1198.728,908.673,106.588
1196.878,907.917,106.652
1195.026,907.166,106.717
1193.171,906.421,106.781
1191.314,905.681,106.845
1189.455,904.946,106.908
1187.594,904.216,106.972
1185.731,903.491,107.035
1183.866,902.77,107.098
1182,902.055,107.16
1180.132,901.343,107.223
1178.262,900.636,107.285
1176.39,899.933,107.346
1174.518,899.234,107.408
1172.643,898.539,107.469
1170.768,897.848,107.53
1168.891,897.159,107.591
1167.013,896.474,107.652
1165.133,895.792,107.712
1163.253,895.114,107.772
1161.372,894.438,107.832
1159.489,893.765,107.891
1157.606,893.095,107.951
1155.721,892.427,108.01
1153.836,891.762,108.068
1151.95,891.098,108.127
1150.064,890.437,108.185
1148.176,889.778,108.243
1146.289,889.12,108.301
1144.4,888.464,108.358
1142.511,887.81,108.416
1140.621,887.157,108.473
1138.731,886.505,108.529
1136.841,885.855,108.586
1134.95,885.205,108.642
1133.059,884.557,108.698
1131.168,883.909,108.754
1129.276,883.261,108.809
1127.385,882.614,108.865
1125.493,881.968,108.92
1123.601,881.322,108.975
1121.709,880.676,109.029
1119.817,880.029,109.083
1117.925,879.383,109.137
1116.033,878.737,109.191
1114.141,878.09,109.245
1112.25,877.443,109.298
1110.358,876.795,109.351
1108.467,876.146,109.404
1106.576,875.497,109.457
1104.686,874.846,109.509
1102.796,874.195,109.561
1100.906,873.542,109.613
1099.016,872.888,109.665
1097.127,872.233,109.716
1095.239,871.576,109.767
1093.351,870.918,109.818
1091.464,870.258,109.869
1089.577,869.596,109.919
1087.692,868.932,109.969
1085.806,868.266,110.019
1083.922,867.597,110.069
1082.038,866.927,110.118
1080.156,866.254,110.167
1078.274,865.579,110.216
1076.393,864.901,110.265
1074.513,864.22,110.314
1072.634,863.537,110.362
1070.756,862.851,110.41
1068.879,862.162,110.458
1067.003,861.469,110.505
1065.128,860.774,110.552
1063.255,860.075,110.599
1061.383,859.373,110.646
1059.512,858.667,110.693
1057.643,857.958,110.739
1055.775,857.245,110.785
1053.908,856.529,110.831
1052.043,855.808,110.877
1050.179,855.083,110.922
1048.317,854.355,110.967
1046.457,853.622,111.012
1044.598,852.886,111.057
1042.741,852.144,111.101
1040.886,851.398,111.145
