-3483.658,-645.337,8.861
-3482.658,-645.365,8.861
-3481.659,-645.392,8.861
-3480.659,-645.419,8.861
-3479.66,-645.446,8.861
-3478.66,-645.474,8.861
-3477.66,-645.5,8.861
-3476.661,-645.527,8.861
-3475.661,-645.554,8.861
-3474.661,-645.58,8.861
-3473.662,-645.606,8.861
-3472.662,-645.632,8.861
-3471.662,-645.658,8.861
-3470.663,-645.683,8.861
-3469.663,-645.708,8.861
-3468.663,-645.733,8.861
-3467.664,-645.758,8.861
-3466.664,-645.782,8.861
-3465.664,-645.806,8.861
-3464.664,-645.829,8.861
-3463.665,-645.853,8.861
-3462.665,-645.876,8.861
-3461.665,-645.898,8.861
-3460.665,-645.921,8.861
-3459.666,-645.943,8.861
-3458.666,-645.964,8.861
-3457.666,-645.985,8.861
-3456.666,-646.006,8.861
-3455.667,-646.026,8.861
-3454.667,-646.046,8.861
-3453.667,-646.065,8.861
-3452.667,-646.084,8.861
-3451.667,-646.102,8.861
-3450.667,-646.12,8.861
-3449.668,-646.138,8.861
-3448.668,-646.155,8.861
-3447.668,-646.172,8.861
-3446.668,-646.188,8.861
-3445.668,-646.203,8.861
-3444.668,-646.218,8.861
-3443.668,-646.233,8.861
-3442.668,-646.247,8.861
-3441.669,-646.26,8.86
-3440.669,-646.272,8.86
-3439.669,-646.285,8.859
-3438.669,-646.296,8.859
-3437.669,-646.307,8.858
-3436.669,-646.318,8.858
-3435.669,-646.328,8.859
-3434.669,-646.337,8.859
-3433.669,-646.345,8.86
-3432.669,-646.353,8.86
-3431.669,-646.36,8.861
-3430.669,-646.367,8.861
-3429.669,-646.373,8.861
-3428.669,-646.378,8.861
-3427.669,-646.382,8.861
-3426.669,-646.387,8.86
-3425.669,-646.39,8.859
-3424.669,-646.393,8.858
-3423.669,-646.396,8.856
-3422.669,-646.398,8.855
-3421.669,-646.399,8.854
-3420.669,-646.4,8.853
-3419.669,-646.401,8.853
-3418.669,-646.401,8.853
-3417.669,-646.401,8.853
-3416.669,-646.4,8.854
-3415.669,-646.4,8.855
-3414.669,-646.398,8.857
-3413.669,-646.397,8.858
-3412.669,-646.395,8.859
-3411.669,-646.392,8.86
-3410.669,-646.39,8.86
-3409.669,-646.387,8.861
-3408.669,-646.384,8.861
-3407.669,-646.381,8.862
-3406.669,-646.377,8.863
-3405.669,-646.374,8.864
-3404.669,-646.37,8.865
-3403.669,-646.366,8.867
-3402.669,-646.362,8.868
-3401.669,-646.357,8.87
-3400.669,-646.353,8.872
-3399.669,-646.348,8.874
-3398.669,-646.344,8.876
-3397.669,-646.339,8.878
-3396.669,-646.335,8.879
-3395.669,-646.33,8.88
-3394.669,-646.326,8.88
-3393.669,-646.321,8.88
-3392.669,-646.317,8.88
-3391.669,-646.312,8.878
-3390.669,-646.308,8.877
-3389.669,-646.303,8.875
-3388.669,-646.299,8.874
-3387.669,-646.295,8.871
-3386.669,-646.291,8.869
-3385.669,-646.287,8.867
-3384.669,-646.283,8.866
-3383.669,-646.28,8.864
-3382.669,-646.276,8.863
-3381.669,-646.273,8.862
-3380.669,-646.271,8.862
-3379.669,-646.268,8.861
-3378.669,-646.266,8.861
-3377.669,-646.264,8.861
-3376.669,-646.262,8.861
-3375.669,-646.261,8.86
-3374.669,-646.26,8.86
-3373.669,-646.259,8.86
-3372.669,-646.259,8.86
-3371.669,-646.259,8.859
-3370.669,-646.26,8.859
-3369.669,-646.261,8.859
-3368.669,-646.263,8.858
-3367.669,-646.265,8.858
-3366.669,-646.268,8.858
-3365.67,-646.271,8.858
-3364.67,-646.274,8.858
-3363.67,-646.278,8.859
-3362.67,-646.283,8.859
-3361.67,-646.288,8.859
-3360.67,-646.294,8.86
-3359.67,-646.301,8.86
-3358.67,-646.308,8.86
-3357.67,-646.316,8.861
-3356.67,-646.325,8.861
-3355.67,-646.334,8.861
-3354.67,-646.344,8.861
-3353.67,-646.355,8.861
-3352.67,-646.366,8.861
-3351.67,-646.378,8.861
-3350.67,-646.391,8.86
-3349.67,-646.405,8.859
-3348.67,-646.419,8.857
-3347.67,-646.434,8.856
-3346.67,-646.45,8.855
-3345.671,-646.467,8.853
-3344.671,-646.484,8.852
-3343.671,-646.501,8.851
-3342.671,-646.52,8.85
-3341.671,-646.538,8.849
-3340.671,-646.558,8.848
-3339.672,-646.578,8.848
-3338.672,-646.599,8.848
-3337.672,-646.62,8.849
-3336.672,-646.642,8.85
-3335.673,-646.664,8.852
-3334.673,-646.687,8.853
-3333.673,-646.711,8.855
-3332.673,-646.735,8.856
-3331.674,-646.759,8.858
-3330.674,-646.784,8.859
-3329.674,-646.809,8.859
-3328.675,-646.835,8.86
-3327.675,-646.861,8.86
-3326.675,-646.888,8.861
-3325.676,-646.914,8.861
-3324.676,-646.942,8.861
-3323.676,-646.969,8.861
-3322.677,-646.997,8.861
-3321.677,-647.025,8.861
-3320.678,-647.054,8.861
-3319.678,-647.082,8.861
-3318.679,-647.112,8.861
-3317.679,-647.141,8.861
-3316.679,-647.171,8.861
-3315.68,-647.201,8.861
-3314.68,-647.231,8.861
-3313.681,-647.261,8.861
-3312.681,-647.292,8.861
-3311.682,-647.323,8.861
-3310.682,-647.353,8.861
-3309.683,-647.385,8.861
-3308.683,-647.416,8.861
-3307.684,-647.447,8.861
-3306.684,-647.478,8.861
-3305.685,-647.51,8.861
-3304.685,-647.541,8.861
-3303.686,-647.572,8.861
-3302.686,-647.604,8.861
-3301.687,-647.636,8.861
-3300.687,-647.667,8.861
-3299.688,-647.699,8.861
-3298.688,-647.73,8.861
-3297.689,-647.762,8.861
-3296.689,-647.793,8.861
-3295.69,-647.825,8.861
-3294.69,-647.857,8.861
-3293.691,-647.888,8.861
-3292.691,-647.92,8.861
-3291.692,-647.952,8.861
-3290.692,-647.983,8.861
-3289.693,-648.013,8.861
-3288.693,-648.043,8.861
-3287.693,-648.072,8.861
-3286.694,-648.1,8.861
-3285.694,-648.127,8.861
-3284.695,-648.154,8.861
-3283.695,-648.181,8.861
-3282.695,-648.207,8.861
